Estoluettelo, näitä ei viedä automaattisesti Haukeen;
contact-573179;
contact-573181;
contact-573180;
contact-573182;
contact-573204;
contact-573203;
contact-574402;
contact-573671;
contact-573672;
contact-574056;
contact-573161;
50689;
64799;
64800;
64801;
64802;
64803;
64804;
64805;
64806;
64807;
64808;
64809;
64810;
64811;
64812;
64813;
64814;
64815;
64816;
64817;
64818;
64819;
64820;
64821;
64822;
64823;
64824;
64825;
64826;
64827;
64828;
64829;
20411;
20412;
20413;
21432;
26429;
39363;
39370;
39735;
39753;
39817;
39834;
48917;
50568;
53523;
53524;
53563;
53615;
62213;
63147;
63148;
67841;
68426;
15433;
15462;
15473;
15475;
15476;
15480;
15502;
15506;
15508;
15548;
15554;
15589;
15602;
15627;
15629;
15632;
15635;
15649;
15655;
15662;
15687;
15688;
15693;
15725;
15755;
15764;
15808;
15831;
19974;
20023;
30147;
33613;
53070;
53106;
53107;
60180;
62898;
62935;
64000;
64055;
64056;
64057;
64058;
64059;
64063;
64116;
64117;
64135;
64136;
64137;
64138;
64140;
64141;
64142;
64143;
64144;
64306;
64474;
64512;
64619;
64697;
67593;
67793;
68577;
20024;
20025;
20026;
20027;
20028;
20029;
20030;
20032;
20034;
20035;
20038;
20039;
20043;
20379;
44559;
53128;
53129;
53130;
53131;
56097;
57368;
57369;
59425;
63771;
66799;
68856;
21970;
21971;
27536;
27540;
27541;
27542;
27543;
27544;
27545;
63749;
64681;
64838;
66794;
66795;
53483;
53503;
53541;
53542;
53543;
53545;
61461;
62859;
62860;
62861;
62862;
62863;
62866;
62867;
62868;
62869;
62870;
62871;
62872;
62873;
62874;
62875;
62876;
62877;
62878;
62879;
62880;
62881;
62882;
62883;
62884;
62885;
62886;
62887;
40431;
41470;
57192;
52415;
7570;
7577;
7578;
7580;
7582;
7596;
8387;
8389;
8406;
8410;
8411;
8413;
8414;
8418;
8426;
8435;
8438;
32285;
32300;
56316;
56317;
56318;
56319;
56320;
56321;
56322;
56323;
56324;
56327;
56332;
56333;
56334;
56335;
56336;
56337;
57303;
57304;
57305;
57306;
57307;
20407;
20426;
20428;
20430;
20431;
20432;
20433;
20450;
20458;
20465;
20470;
20471;
20473;
20490;
20499;
20510;
20513;
20515;
20521;
20522;
20528;
20531;
20535;
20560;
20563;
20566;
20568;
20569;
20592;
20600;
20601;
20619;
20632;
20633;
20636;
20651;
20663;
20669;
20675;
20681;
20693;
20694;
20711;
20729;
20750;
20754;
20770;
20784;
20785;
20791;
20796;
20799;
20803;
20813;
20820;
20836;
20837;
20839;
20848;
20853;
20861;
20863;
20864;
20878;
20879;
20887;
20888;
20891;
20893;
20894;
20895;
20897;
20909;
20923;
20928;
20930;
20932;
20939;
20951;
20962;
20972;
20973;
20974;
20977;
20996;
20997;
21006;
21010;
21015;
21030;
21036;
21047;
21067;
21069;
21071;
21072;
21096;
21098;
21104;
21106;
21112;
21114;
21118;
21123;
21127;
21132;
21140;
21143;
21161;
21162;
21174;
21183;
21185;
21189;
21193;
21196;
21204;
21218;
21224;
21225;
21226;
21229;
21236;
21238;
21252;
21253;
21274;
21285;
21287;
21288;
21289;
21296;
21297;
21303;
21319;
21321;
21337;
21339;
21356;
21370;
21372;
21385;
21397;
22697;
23794;
23798;
24182;
24328;
24331;
24366;
24386;
24419;
24420;
24472;
24476;
24483;
24485;
24487;
24493;
24500;
24506;
24515;
24517;
24541;
24554;
24586;
25788;
26172;
27490;
27505;
30024;
31010;
32467;
32860;
33003;
33026;
33149;
33150;
33182;
34670;
34703;
34762;
34782;
34829;
34985;
34986;
34998;
35002;
35004;
35013;
35014;
35260;
43356;
44202;
44805;
44811;
44848;
44861;
44890;
44962;
44963;
45307;
45382;
45483;
46060;
48888;
48890;
48896;
48899;
48902;
48908;
48909;
48911;
49981;
50337;
50338;
51320;
51323;
51450;
53010;
53083;
53104;
53144;
53152;
54527;
54531;
54550;
54564;
54565;
54579;
54590;
54595;
54602;
54608;
54623;
54634;
54641;
54643;
54649;
54659;
54666;
54675;
54679;
54685;
54699;
54702;
54704;
54711;
54716;
54744;
54746;
54749;
54750;
54761;
54770;
54781;
54782;
54795;
54806;
54816;
54822;
54826;
54828;
54835;
54839;
54842;
54843;
54850;
54870;
54878;
54889;
54897;
54899;
54909;
54914;
54919;
54924;
54926;
54929;
54935;
54936;
54937;
55865;
55872;
55874;
55876;
55888;
55915;
55918;
55953;
55959;
55960;
55995;
56064;
56083;
56096;
56105;
56341;
56344;
56345;
56351;
56352;
56353;
56354;
56356;
56381;
56385;
56389;
56391;
56414;
56419;
56422;
56480;
56505;
56506;
56517;
56518;
56539;
56618;
56625;
56627;
56631;
56669;
56693;
56714;
56729;
56748;
56749;
57046;
57051;
57083;
57095;
57096;
57127;
57131;
57139;
57141;
57148;
57162;
57166;
57197;
57207;
57225;
57247;
57249;
57250;
57276;
57282;
57315;
57323;
57338;
57344;
57359;
57360;
57370;
57378;
57393;
57434;
57514;
57529;
57561;
57564;
57570;
57592;
57608;
57614;
57615;
57619;
57629;
57633;
57640;
57681;
57691;
57849;
57851;
57853;
57858;
57875;
57876;
57886;
57887;
57930;
57933;
58033;
58036;
58037;
58439;
58440;
58441;
58445;
58460;
58464;
58472;
58478;
58496;
58542;
58556;
58579;
58591;
58676;
58678;
59211;
59272;
59281;
59293;
59375;
59379;
59381;
59382;
59383;
59390;
59394;
59405;
59406;
59407;
59408;
59414;
59422;
59423;
59424;
59434;
59444;
59445;
59446;
59585;
59800;
59805;
59808;
59826;
59850;
59858;
59874;
59880;
59881;
59882;
59884;
59894;
59896;
59909;
59912;
59933;
60008;
60016;
60028;
60175;
60179;
60183;
60197;
